article,word_count,non_stopword_count,non_stopword_percentage,stopword_count,stopword_percentage,avg_word_length,avg_sent_length,paragraph_count,common_words,readability_score
Rabbit,2468,1620,0.6564019448946515,848,0.34359805510534847,4.43679092382496,144.1505376344086,41,"[('rabbit', 70), ('rabbits', 57), ('sylvilagus', 18), ('cottontail', 12), ('genus', 9), ('hares', 9), ('also', 9), ('order', 8), ('used', 8), ('teeth', 8)]",57.91
Piccadilly_Circus,3203,2065,0.6447080861692164,1138,0.3552919138307836,4.614423977521074,155.2212389380531,69,"[('piccadilly', 67), ('circus', 62), ('london', 23), ('shaftesbury', 22), ('street', 20), ('memorial', 14), ('station', 14), ('fountain', 13), ('pavilion', 13), ('theatre', 13)]",57.2
Hungary,4405,3105,0.7048808172531215,1300,0.29511918274687854,4.586379114642452,183.62406015037595,86,"[('hungary', 92), ('hungarian', 50), ('kingdom', 13), ('roma', 13), ('republic', 12), ('country', 12), ('empire', 11), ('flag', 10), ('also', 10), ('hungarians', 9)]",40.89
Plato,4490,2784,0.620044543429844,1706,0.3799554565701559,4.5438752783964365,158.0718954248366,72,"[('plato', 100), ('socrates', 35), ('dialogues', 18), ('forms', 15), ('one', 14), ('knowledge', 14), ('republic', 14), ('philosophy', 11), ('many', 11), ('philosophers', 10)]",47.22
Common_Hazel,1232,884,0.7175324675324676,348,0.2824675324675325,4.3814935064935066,148.04444444444445,31,"[('hazel', 18), ('hazelnut', 14), ('common', 13), ('hazelnuts', 12), ('g', 10), ('nut', 8), ('mg', 7), ('corylus', 6), ('used', 6), ('production', 6)]",50.67
"Salt_Lake_City,_Utah",9265,6322,0.6823529411764706,2943,0.3176470588235294,4.5031840259039395,141.0677966101695,143,"[('city', 202), ('lake', 155), ('salt', 150), ('utah', 56), ('population', 28), ('state', 28), ('west', 27), ('area', 27), ('also', 26), ('east', 24)]",61.16
Olive_oil,4199,2889,0.6880209573708026,1310,0.3119790426291974,4.257204096213385,147.21476510067114,89,"[('oil', 148), ('olive', 108), ('virgin', 19), ('used', 18), ('production', 17), ('olives', 17), ('italy', 14), ('also', 11), ('consumption', 11), ('greece', 11)]",59.74
Canaletto,1059,678,0.6402266288951841,381,0.3597733711048159,4.591123701605288,155.94594594594594,27,"[('canaletto', 21), ('venice', 10), ('painted', 9), ('painting', 7), ('grand', 6), ('london', 6), ('work', 6), ('early', 6), ('enlarge', 5), ('england', 5)]",61.56
Hurricane_Philippe_(2005),731,479,0.655266757865937,252,0.3447332421340629,4.926128590971272,193.8181818181818,25,"[('philippe', 25), ('hurricane', 17), ('september', 15), ('storm', 12), ('tropical', 8), ('formed', 6), ('season', 6), ('atlantic', 5), ('moved', 4), ('continued', 4)]",47.32
Malaria,6626,4346,0.655900996076064,2280,0.344099003923936,4.8729248415333535,140.12915129151293,125,"[('malaria', 130), ('blood', 46), ('mosquito', 36), ('disease', 27), ('areas', 26), ('cells', 25), ('drugs', 24), ('parasite', 23), ('plasmodium', 21), ('falciparum', 21)]",43.53
Bruce_Springsteen,6344,4386,0.6913619167717528,1958,0.30863808322824715,4.379255989911727,198.10344827586206,124,"[('springsteen', 111), ('new', 37), ('band', 35), ('album', 32), ('street', 31), ('e', 29), ('rock', 25), ('jersey', 24), ('song', 24), ('tour', 21)]",56.39
Rosa_Parks,7076,4538,0.6413227812323347,2538,0.35867721876766534,4.243923120407009,141.4448818897638,98,"[('parks', 138), ('bus', 59), ('rosa', 52), ('montgomery', 34), ('black', 30), ('white', 24), ('boycott', 24), ('rights', 22), ('civil', 21), ('people', 20)]",69.01
Elizabeth_Fry,1223,772,0.6312346688470973,451,0.3687653311529027,4.343417825020442,117.64814814814815,40,"[('fry', 33), ('elizabeth', 14), ('gurney', 10), ('family', 7), ('also', 6), ('work', 6), ('prison', 5), ('bank', 5), ('england', 5), ('norwich', 5)]",62.27
Arthur_Sullivan,8920,5673,0.6359865470852017,3247,0.3640134529147982,4.281053811659193,162.6794425087108,144,"[('sullivan', 146), ('music', 49), ('opera', 46), ('gilbert', 44), ('work', 31), ('composer', 29), ('operas', 24), ('quoted', 24), ('arthur', 19), ('theatre', 19)]",57.4
Acts_of_Union_1707,1854,1139,0.6143473570658037,715,0.3856526429341963,4.544768069039914,198.6078431372549,37,"[('union', 36), ('scotland', 35), ('act', 24), ('parliament', 20), ('england', 19), ('flag', 17), ('scottish', 16), ('acts', 14), ('treaty', 14), ('kingdom', 10)]",55.68
Boudica,3503,2311,0.6597202397944619,1192,0.34027976020553813,4.39623180131316,157.7155172413793,75,"[('boudica', 46), ('roman', 25), ('boadicea', 13), ('suetonius', 13), ('tacitus', 13), ('queen', 12), ('british', 11), ('daughters', 11), ('song', 11), ('dio', 10)]",56.69
The_Catlins,4382,2836,0.6471930625285258,1546,0.35280693747147424,4.388863532633501,148.09677419354838,80,"[('catlins', 77), ('area', 30), ('new', 24), ('river', 22), ('zealand', 20), ('point', 19), ('owaka', 18), ('mi', 13), ('many', 13), ('region', 13)]",66.57
Sunflower,1421,942,0.6629134412385644,479,0.3370865587614356,4.386347642505278,110.5,67,"[('sunflower', 43), ('flower', 13), ('sunflowers', 11), ('florets', 8), ('helianthus', 7), ('head', 7), ('seeds', 7), ('stem', 6), ('grow', 6), ('used', 6)]",55.64
Aye-aye,1812,1175,0.6484547461368654,637,0.3515452538631347,4.5927152317880795,118.91764705882353,57,"[('often', 13), ('foraging', 9), ('daubentonia', 8), ('males', 7), ('middle', 6), ('finger', 6), ('female', 6), ('usually', 6), ('infraorder', 5), ('madagascariensis', 5)]",54.52
List_of_countries,3458,2883,0.8337189126662811,575,0.1662810873337189,4.720069404279931,623.4411764705883,101,"[('republic', 161), ('islands', 43), ('territory', 35), ('overseas', 33), ('kingdom', 28), ('states', 27), ('state', 22), ('united', 18), ('country', 17), ('people', 15)]",-15.39
Brandon_Routh,1415,1003,0.7088339222614841,412,0.2911660777385159,4.215547703180212,162.3181818181818,41,"[('routh', 42), ('superman', 20), ('role', 9), ('film', 9), ('returns', 7), ('time', 6), ('singer', 6), ('brandon', 5), ('iowa', 5), ('actor', 5)]",62.38
Iceland,3626,2550,0.7032542746828461,1076,0.2967457253171539,4.565912851627138,177.05833333333334,110,"[('iceland', 61), ('island', 19), ('icelandic', 13), ('population', 13), ('world', 11), ('national', 11), ('reykjavík', 10), ('also', 9), ('country', 9), ('ft', 9)]",52.49
List_of_vegetable_oils,2887,2111,0.7312088673363353,776,0.2687911326636647,4.15691028749567,78.59893048128342,43,"[('oil', 174), ('used', 86), ('oils', 45), ('also', 22), ('seeds', 22), ('seed', 21), ('cooking', 19), ('pressed', 15), ('vegetable', 14), ('food', 14)]",67.35
Hip_hop_music,6540,4627,0.7074923547400611,1913,0.29250764525993883,4.321100917431193,151.46846846846847,134,"[('hop', 107), ('hip', 102), ('music', 52), ('rap', 47), ('like', 27), ('artists', 25), ('rappers', 22), ('also', 21), ('group', 21), ('first', 20)]",56.49
Gaur,1332,922,0.6921921921921922,410,0.3078078078078078,4.207957957957958,111.44262295081967,38,"[('gaur', 17), ('bos', 14), ('wild', 13), ('gaurus', 12), ('males', 8), ('gaurs', 8), ('species', 7), ('india', 6), ('found', 5), ('domestic', 5)]",64.0
Telecommunication,5319,3425,0.6439180297048317,1894,0.35608197029516825,4.852227862380147,146.1875,78,"[('digital', 27), ('telecommunication', 26), ('internet', 24), ('protocol', 23), ('signal', 22), ('analogue', 22), ('networks', 21), ('data', 21), ('transmission', 20), ('telephone', 19)]",42.41
Poland,5465,3991,0.7302836230558097,1474,0.2697163769441903,4.667337602927722,179.02717391304347,95,"[('poland', 102), ('polish', 49), ('enlarge', 23), ('voivodeship', 19), ('warsaw', 17), ('european', 16), ('republic', 16), ('union', 16), ('silesia', 16), ('people', 14)]",51.58
Kerala,7393,5718,0.7734343297714054,1675,0.2265656702285946,4.399026105775734,85.63392857142857,75,"[('kerala', 174), ('india', 38), ('government', 25), ('state', 24), ('among', 20), ('enlarge', 19), ('indian', 16), ('keralite', 16), ('including', 16), ('world', 15)]",57.27
United_States_Virgin_Islands,1816,1274,0.7015418502202643,542,0.29845814977973567,4.560022026431718,158.25,52,"[('islands', 62), ('virgin', 35), ('united', 18), ('saint', 16), ('states', 15), ('national', 9), ('time', 9), ('thomas', 9), ('croix', 9), ('danish', 9)]",57.16
Edwin_of_Northumbria,2308,1443,0.6252166377816292,865,0.3747833622183709,4.400779896013865,156.58441558441558,37,"[('edwin', 63), ('king', 17), ('death', 14), ('æthelfrith', 14), ('bede', 14), ('northumbria', 12), ('raedwald', 11), ('son', 9), ('bernicia', 8), ('time', 8)]",56.59
The_Beatles_discography,7602,6009,0.7904498816101027,1593,0.2095501183898974,3.835438042620363,427.45054945054943,131,"[('beatles', 78), ('capitol', 75), ('records', 67), ('side', 60), ('released', 47), ('love', 45), ('parlophone', 43), ('stereo', 37), ('uk', 36), ('one', 36)]",59.1
AIDS,6619,4406,0.6656594651760085,2213,0.33434053482399156,4.8974165281764614,160.7866108786611,109,"[('hiv', 101), ('aids', 92), ('people', 39), ('infection', 38), ('disease', 34), ('infections', 27), ('countries', 25), ('million', 21), ('patients', 21), ('many', 19)]",42.31
Bay_of_Bengal,501,328,0.654690618762475,173,0.34530938123752497,4.355289421157685,129.7,14,"[('bay', 17), ('bengal', 10), ('river', 9), ('indian', 4), ('islands', 4), ('rivers', 4), ('west', 3), ('andaman', 3), ('nicobar', 3), ('coast', 3)]",61.87
Mustard_seed,592,479,0.8091216216216216,113,0.19087837837837837,4.2483108108108105,180.1764705882353,24,"[('mustard', 20), ('seeds', 12), ('black', 8), ('seed', 6), ('pepper', 6), ('white', 5), ('coriander', 4), ('spices', 3), ('whole', 3), ('oil', 3)]",58.92
Global,397,260,0.654911838790932,137,0.345088161209068,4.675062972292191,198.54545454545453,10,"[('global', 15), ('world', 5), ('one', 4), ('nations', 4), ('even', 4), ('earth', 3), ('usage', 3), ('term', 3), ('example', 3), ('wikipedia', 2)]",37.44
Hanoi,3163,2141,0.676889029402466,1022,0.32311097059753396,4.415112235219728,167.06603773584905,106,"[('hanoi', 56), ('vietnam', 22), ('city', 21), ('also', 16), ('capital', 15), ('old', 15), ('literature', 13), ('temple', 12), ('long', 9), ('quarter', 9)]",57.91
Björn_Borg,4753,3489,0.734062697243846,1264,0.265937302756154,3.971596886177151,164.48951048951048,93,"[('borg', 105), ('open', 77), ('wimbledon', 45), ('singles', 44), ('french', 33), ('grand', 31), ('slam', 31), ('record', 29), ('final', 24), ('consecutive', 22)]",66.47
City_status_in_the_United_Kingdom,6315,4340,0.6872525732383215,1975,0.31274742676167855,4.48424386381631,203.16071428571428,144,"[('city', 171), ('status', 82), ('lord', 70), ('cathedral', 65), ('cities', 62), ('note', 60), ('mayor', 46), ('letters', 44), ('patent', 44), ('borough', 41)]",53.04
Bluetooth,4387,2937,0.6694780031912468,1450,0.33052199680875316,4.821746067927969,139.78333333333333,125,"[('bluetooth', 133), ('devices', 56), ('device', 36), ('used', 17), ('data', 17), ('use', 16), ('information', 15), ('phones', 15), ('radio', 15), ('wireless', 14)]",44.64
Davy_Jones'_Locker,2238,1482,0.6621983914209115,756,0.3378016085790885,3.966041108132261,130.20731707317074,73,"[('jones', 62), ('davy', 52), ('locker', 32), ('sailors', 13), ('game', 12), ('also', 10), ('song', 8), ('sea', 7), ('name', 6), ('called', 6)]",67.08
Sicilian_Baroque,10308,6558,0.6362048894062864,3750,0.3637951105937136,4.6808304229724484,156.47527472527472,114,"[('baroque', 145), ('sicilian', 87), ('illustration', 63), ('sicily', 56), ('style', 53), ('architecture', 46), ('church', 42), ('catania', 33), ('often', 33), ('new', 31)]",47.52
Dada,3057,2017,0.6597971867844292,1040,0.34020281321557083,4.4929669610729475,139.93162393162393,80,"[('dada', 94), ('art', 27), ('movement', 15), ('war', 12), ('artists', 12), ('new', 12), ('zürich', 11), ('paris', 11), ('tzara', 9), ('cabaret', 9)]",50.57
Vole,602,430,0.7142857142857143,172,0.2857142857142857,4.601328903654485,117.17241379310344,41,"[('vole', 16), ('voles', 10), ('found', 6), ('species', 6), ('north', 5), ('meadow', 4), ('america', 4), ('microtus', 3), ('many', 3), ('months', 3)]",56.55
Whale,3928,2464,0.6272912423625254,1464,0.3727087576374745,4.60030549898167,130.9329268292683,57,"[('whales', 72), ('whale', 48), ('brain', 21), ('intelligence', 20), ('dolphins', 17), ('species', 13), ('also', 13), ('many', 12), ('environment', 11), ('humans', 11)]",51.58
Grand_Central_Station_(Chicago),2623,1771,0.6751810903545559,852,0.32481890964544413,4.480365993137629,172.55555555555554,48,"[('station', 46), ('central', 45), ('grand', 39), ('chicago', 32), ('trains', 26), ('railroad', 23), ('b', 20), ('terminal', 20), ('railway', 17), ('street', 15)]",58.52
Kazakhstan,5047,3518,0.6970477511392906,1529,0.3029522488607093,4.713691301763424,167.75147928994082,86,"[('kazakhstan', 80), ('soviet', 30), ('kazakh', 20), ('president', 18), ('education', 18), ('republic', 15), ('russian', 14), ('government', 14), ('nazarbayev', 14), ('gdp', 14)]",44.34
Catherine_Cranston,2693,1720,0.6386929075380616,973,0.3613070924619384,4.461195692536205,159.07777777777778,52,"[('cranston', 36), ('tea', 36), ('rooms', 32), ('glasgow', 26), ('room', 26), ('street', 26), ('mackintosh', 23), ('tearooms', 21), ('kate', 19), ('miss', 17)]",64.95
Argentina,13193,9293,0.7043886909724854,3900,0.2956113090275146,4.6744485712120065,142.12959381044487,255,"[('argentina', 155), ('buenos', 60), ('aires', 59), ('argentine', 52), ('de', 40), ('la', 38), ('country', 36), ('world', 36), ('south', 34), ('enlarge', 33)]",52.09
China,6158,4228,0.6865865540759987,1930,0.3134134459240013,4.632997726534589,138.03673469387755,134,"[('china', 120), ('chinese', 74), ('dynasty', 28), ('roc', 22), ('world', 20), ('prc', 19), ('many', 16), ('republic', 15), ('war', 15), ('enlarge', 14)]",50.87
The_Cantos,15523,9535,0.6142498228435225,5988,0.38575017715647747,4.295239322295948,158.67594433399603,181,"[('canto', 201), ('pound', 165), ('cantos', 96), ('poem', 52), ('also', 40), ('passage', 36), ('first', 35), ('poet', 35), ('world', 31), ('adams', 31)]",54.56
The_Rime_of_the_Ancient_Mariner,4512,2816,0.624113475177305,1696,0.375886524822695,4.085992907801418,155.3581081081081,71,"[('poem', 43), ('mariner', 40), ('albatross', 32), ('ancient', 21), ('coleridge', 18), ('one', 13), ('ship', 12), ('water', 12), ('rime', 11), ('neck', 10)]",63.93
Clarinet,5280,3346,0.6337121212121212,1934,0.3662878787878788,4.507765151515152,132.4158878504673,93,"[('clarinet', 126), ('clarinets', 70), ('instrument', 42), ('system', 27), ('tone', 25), ('keys', 24), ('instruments', 21), ('soprano', 21), ('notes', 21), ('reed', 19)]",59.13
Saffron,4970,3625,0.7293762575452716,1345,0.27062374245472837,4.796579476861167,122.2274678111588,69,"[('saffron', 164), ('crocus', 32), ('also', 21), ('used', 16), ('flower', 14), ('cultivation', 14), ('safranal', 13), ('picrocrocin', 11), ('flowers', 11), ('one', 10)]",47.69
Mark_Twain,2999,1912,0.6375458486162054,1087,0.3624541513837946,4.347115705235078,162.66666666666666,69,"[('twain', 76), ('mark', 33), ('clemens', 19), ('time', 11), ('american', 9), ('new', 9), ('two', 9), ('mississippi', 8), ('missouri', 7), ('name', 7)]",56.79
Grape_seed_oil,958,675,0.7045929018789144,283,0.2954070981210856,4.449895615866389,140.97222222222223,24,"[('oil', 34), ('grape', 27), ('seed', 20), ('acid', 11), ('used', 9), ('also', 8), ('seeds', 6), ('oils', 5), ('skin', 5), ('grapeseed', 4)]",62.68
Definition_of_planet,5405,3467,0.6414431082331175,1938,0.3585568917668825,4.4125809435707675,163.08045977011494,87,"[('planet', 71), ('planets', 50), ('orbit', 39), ('objects', 30), ('definition', 27), ('dwarf', 27), ('pluto', 26), ('object', 24), ('iau', 22), ('star', 21)]",47.22
Mahatma_Gandhi,9227,5763,0.6245800368483797,3464,0.37541996315162024,4.492901268017774,141.0681818181818,119,"[('gandhi', 217), ('india', 48), ('indian', 39), ('british', 31), ('congress', 28), ('mahatma', 26), ('south', 25), ('would', 25), ('indians', 22), ('war', 22)]",50.16
Tower_Bridge,1383,920,0.6652205350686913,463,0.3347794649313087,4.494577006507592,138.77777777777777,51,"[('bridge', 63), ('tower', 29), ('london', 20), ('river', 10), ('construction', 7), ('south', 6), ('opened', 6), ('bascules', 6), ('design', 5), ('bascule', 5)]",58.62
Yak,723,500,0.6915629322268326,223,0.3084370677731674,4.442600276625173,98.3,30,"[('yaks', 20), ('yak', 11), ('animals', 7), ('bos', 6), ('grunniens', 6), ('tibet', 5), ('used', 5), ('wild', 5), ('domesticated', 4), ('mountainous', 4)]",65.62
River_Severn,1723,1079,0.6262333139872316,644,0.3737666860127684,4.4492164828786995,135.4558823529412,57,"[('severn', 47), ('river', 23), ('also', 9), ('bridge', 8), ('wales', 8), ('near', 8), ('tidal', 8), ('source', 7), ('bridges', 7), ('flows', 7)]",58.72
Great_Cormorant,640,435,0.6796875,205,0.3203125,4.621875,127.89285714285714,29,"[('cormorant', 10), ('carbo', 8), ('great', 6), ('north', 5), ('phalacrocorax', 4), ('america', 4), ('waters', 4), ('subspecies', 4), ('birds', 3), ('species', 3)]",65.62
Brian_Close,6000,3715,0.6191666666666666,2285,0.38083333333333336,4.229333333333333,144.05990783410138,79,"[('close', 154), ('yorkshire', 61), ('england', 45), ('test', 39), ('cricket', 35), ('captain', 31), ('first', 25), ('runs', 22), ('played', 21), ('season', 20)]",66.37
Basil,2124,1403,0.6605461393596986,721,0.3394538606403013,4.3841807909604515,122.42857142857143,53,"[('basil', 59), ('also', 14), ('leaves', 11), ('used', 9), ('plant', 8), ('fresh', 7), ('flavour', 7), ('basils', 7), ('best', 6), ('seed', 6)]",69.62
Guernsey,4441,3028,0.681828417023193,1413,0.31817158297680703,4.508218869623959,134.84916201117318,87,"[('guernsey', 97), ('island', 30), ('st', 19), ('born', 15), ('islands', 14), ('population', 13), ('also', 13), ('british', 11), ('bailiwick', 10), ('peter', 10)]",61.67
Spring_(season),736,501,0.6807065217391305,235,0.31929347826086957,4.419836956521739,179.16,23,"[('spring', 16), ('hemisphere', 7), ('even', 6), ('season', 5), ('summer', 5), ('begins', 5), ('time', 5), ('also', 5), ('may', 5), ('tropical', 4)]",57.4
Biodiesel,5397,3651,0.6764869371873263,1746,0.3235130628126737,4.6403557531962205,148.12807881773398,82,"[('biodiesel', 148), ('fuel', 57), ('oil', 50), ('diesel', 40), ('energy', 28), ('production', 27), ('used', 26), ('use', 21), ('produce', 21), ('vegetable', 20)]",51.38
55_Cancri_c,731,500,0.6839945280437757,231,0.31600547195622436,4.2120383036935705,151.07692307692307,21,"[('cancri', 21), ('planet', 16), ('c', 12), ('star', 10), ('mass', 7), ('discovery', 6), ('period', 5), ('extrasolar', 4), ('planets', 4), ('radial', 4)]",53.92
